conversation_id,predictions_text,cosine_similarity_model_text,kl_divergence_text,mean_squared_error_text,predictions_image,cosine_similarity_model_image,kl_divergence_image,mean_squared_error_image,predictions_multi,cosine_similarity_model_multi,kl_divergence_multi,mean_squared_error_multi
1098230101274230785,"[('anger', 0.14777396619319916), ('sadness', 0.16041485965251923), ('fear', 0.13154040277004242), ('joy', 0.20514056086540222), ('disgust', 0.1787768006324768), ('surprise', 0.17635342478752136)]",0.71541196,0.35586077,0.023196548,"[('anger', 0.07931888103485107), ('sadness', 0.13035911321640015), ('fear', 0.40704914927482605), ('joy', 0.1938222050666809), ('disgust', 0.07058047503232956), ('surprise', 0.11887021362781525)]",0.9940061,0.0086364895,0.00074734876,"[('anger', 0.08515282720327377), ('sadness', 0.13256974518299103), ('fear', 0.4046371877193451), ('joy', 0.16987298429012299), ('disgust', 0.08205695450305939), ('surprise', 0.12571026384830475)]",0.99241906,0.013471663,0.00095480075
1101259590036000775,"[('anger', 0.2037799060344696), ('sadness', 0.1795608252286911), ('fear', 0.1716984063386917), ('joy', 0.1427021026611328), ('disgust', 0.12043030560016632), ('surprise', 0.18182840943336487)]",0.76526517,0.36758503,0.020648329,"[('anger', 0.09503741562366486), ('sadness', 0.17391735315322876), ('fear', 0.24603226780891418), ('joy', 0.26214081048965454), ('disgust', 0.1094844862818718), ('surprise', 0.11338768154382706)]",0.64547145,0.5194339,0.030321112,"[('anger', 0.09968076646327972), ('sadness', 0.20192767679691315), ('fear', 0.21657058596611023), ('joy', 0.23662061989307404), ('disgust', 0.09587322920560837), ('surprise', 0.14932717382907867)]",0.742682,0.38264158,0.022438675
1096402871413809152,"[('anger', 0.18874292075634003), ('sadness', 0.20606465637683868), ('fear', 0.11335381120443344), ('joy', 0.18244630098342896), ('disgust', 0.09436333179473877), ('surprise', 0.21502895653247833)]",0.35848263,1.4630644,0.10311001,"[('anger', 0.08618180453777313), ('sadness', 0.1471809446811676), ('fear', 0.3316671550273895), ('joy', 0.21612536907196045), ('disgust', 0.0908798798918724), ('surprise', 0.12796488404273987)]",0.80381113,0.58016175,0.048147283,"[('anger', 0.06712323427200317), ('sadness', 0.1406569480895996), ('fear', 0.42186087369918823), ('joy', 0.18709351122379303), ('disgust', 0.07809611409902573), ('surprise', 0.10516930371522903)]",0.89622927,0.409575,0.032375555
1101259521207554049,"[('anger', 0.18845240771770477), ('sadness', 0.1879464089870453), ('fear', 0.1334104835987091), ('joy', 0.1645483821630478), ('disgust', 0.09650322794914246), ('surprise', 0.2291390597820282)]",0.8176511,0.21640094,0.012767665,"[('anger', 0.1205497607588768), ('sadness', 0.22255106270313263), ('fear', 0.25328612327575684), ('joy', 0.14766782522201538), ('disgust', 0.10374787449836731), ('surprise', 0.15219736099243164)]",0.8907269,0.13288839,0.007862727,"[('anger', 0.12322776019573212), ('sadness', 0.17430174350738525), ('fear', 0.21402683854103088), ('joy', 0.19163112342357635), ('disgust', 0.0969553291797638), ('surprise', 0.1998572051525116)]",0.9053961,0.11397946,0.0068799285
1097121956648968193,"[('anger', 0.1731545776128769), ('sadness', 0.13968124985694885), ('fear', 0.16661536693572998), ('joy', 0.19504791498184204), ('disgust', 0.15473805367946625), ('surprise', 0.170762836933136)]",0.76497895,0.35922867,0.018251603,"[('anger', 0.09245923161506653), ('sadness', 0.16882386803627014), ('fear', 0.3507218062877655), ('joy', 0.157075896859169), ('disgust', 0.08282560110092163), ('surprise', 0.14809361100196838)]",0.6038532,0.5059607,0.03173873,"[('anger', 0.1010899618268013), ('sadness', 0.18633803725242615), ('fear', 0.23667199909687042), ('joy', 0.20967997610569), ('disgust', 0.10716918855905533), ('surprise', 0.15905089676380157)]",0.7356867,0.38749546,0.020523936
1097460732495581184,"[('anger', 0.18378914892673492), ('sadness', 0.13370175659656525), ('fear', 0.16535206139087677), ('joy', 0.20232117176055908), ('disgust', 0.16610601544380188), ('surprise', 0.14872989058494568)]",0.7681389,0.32786387,0.020002991,"[('anger', 0.09986184537410736), ('sadness', 0.20337621867656708), ('fear', 0.31642529368400574), ('joy', 0.15496736764907837), ('disgust', 0.09128955006599426), ('surprise', 0.13407976925373077)]",0.8961549,0.19426909,0.009818187,"[('anger', 0.10590791702270508), ('sadness', 0.16134783625602722), ('fear', 0.3073927164077759), ('joy', 0.21060629189014435), ('disgust', 0.09881555289030075), ('surprise', 0.11592964082956314)]",0.923582,0.14885339,0.0076442505
1096478034574692355,"[('anger', 0.1686224490404129), ('sadness', 0.1693001240491867), ('fear', 0.11104915291070938), ('joy', 0.21325896680355072), ('disgust', 0.12879949808120728), ('surprise', 0.20896974205970764)]",0.28619212,1.9279876,0.14343578,"[('anger', 0.08262038230895996), ('sadness', 0.16108176112174988), ('fear', 0.33652856945991516), ('joy', 0.19810593128204346), ('disgust', 0.08993080258369446), ('surprise', 0.13173256814479828)]",0.74754304,0.88148004,0.078156576,"[('anger', 0.05275744944810867), ('sadness', 0.09765809029340744), ('fear', 0.5336707830429077), ('joy', 0.16676917672157288), ('disgust', 0.05624407157301903), ('surprise', 0.09290039539337158)]",0.92801994,0.4554476,0.03688156
1096732865738432512,"[('anger', 0.16294923424720764), ('sadness', 0.21797074377536774), ('fear', 0.16589024662971497), ('joy', 0.11683300137519836), ('disgust', 0.10560379177331924), ('surprise', 0.23075294494628906)]",0.82486063,0.3713678,0.019168377,"[('anger', 0.10959838330745697), ('sadness', 0.21127280592918396), ('fear', 0.2709425389766693), ('joy', 0.1918017715215683), ('disgust', 0.10275135934352875), ('surprise', 0.1136331558227539)]",0.6057439,0.67701715,0.03772191,"[('anger', 0.12116485089063644), ('sadness', 0.21811233460903168), ('fear', 0.17521241307258606), ('joy', 0.200357586145401), ('disgust', 0.10139787942171097), ('surprise', 0.18375496566295624)]",0.7516064,0.4707895,0.025290623
1096912457807945728,"[('anger', 0.13399575650691986), ('sadness', 0.18356075882911682), ('fear', 0.18671295046806335), ('joy', 0.14633627235889435), ('disgust', 0.13325579464435577), ('surprise', 0.2161385416984558)]",0.8054456,0.24817911,0.013553226,"[('anger', 0.12656241655349731), ('sadness', 0.19162233173847198), ('fear', 0.23496484756469727), ('joy', 0.16295325756072998), ('disgust', 0.11850269138813019), ('surprise', 0.16539444029331207)]",0.85130674,0.20803235,0.010529778,"[('anger', 0.09725537896156311), ('sadness', 0.17587973177433014), ('fear', 0.28975316882133484), ('joy', 0.2152857631444931), ('disgust', 0.0976240262389183), ('surprise', 0.12420192360877991)]",0.8722416,0.19556329,0.009232276
1096390961968701440,"[('anger', 0.18867090344429016), ('sadness', 0.20094309747219086), ('fear', 0.11459088325500488), ('joy', 0.18362604081630707), ('disgust', 0.09740372747182846), ('surprise', 0.21476541459560394)]",0.39726797,1.2488649,0.08972046,"[('anger', 0.0773746520280838), ('sadness', 0.16125579178333282), ('fear', 0.3802952766418457), ('joy', 0.17885850369930267), ('disgust', 0.08938701450824738), ('surprise', 0.11282874643802643)]",0.87024903,0.37844688,0.032588013,"[('anger', 0.06365563720464706), ('sadness', 0.14779141545295715), ('fear', 0.4138438403606415), ('joy', 0.19289462268352509), ('disgust', 0.06486718356609344), ('surprise', 0.11694734543561935)]",0.89639664,0.31245273,0.027587365
1100153336505032704,"[('anger', 0.135405495762825), ('sadness', 0.14234614372253418), ('fear', 0.14716458320617676), ('joy', 0.2144378125667572), ('disgust', 0.1501215100288391), ('surprise', 0.21052443981170654)]",0.4217293,1.4403527,0.10695733,"[('anger', 0.0652960017323494), ('sadness', 0.12152095884084702), ('fear', 0.4604697823524475), ('joy', 0.18954744935035706), ('disgust', 0.06698691844940186), ('surprise', 0.09617885947227478)]",0.90978295,0.46415383,0.0347451,"[('anger', 0.0625651478767395), ('sadness', 0.09464854747056961), ('fear', 0.5280277729034424), ('joy', 0.16423994302749634), ('disgust', 0.06840964406728745), ('surprise', 0.08210895955562592)]",0.9498065,0.36162192,0.02425336
1096402131219898369,"[('anger', 0.16278019547462463), ('sadness', 0.14453469216823578), ('fear', 0.13749855756759644), ('joy', 0.22346459329128265), ('disgust', 0.13255804777145386), ('surprise', 0.19916391372680664)]",0.43575916,1.2800143,0.09369829,"[('anger', 0.08290548622608185), ('sadness', 0.15785253047943115), ('fear', 0.33074167370796204), ('joy', 0.1955825388431549), ('disgust', 0.0866030678153038), ('surprise', 0.1463146209716797)]",0.79965395,0.593783,0.0486888,"[('anger', 0.05393660068511963), ('sadness', 0.12024767696857452), ('fear', 0.4791640341281891), ('joy', 0.19256238639354706), ('disgust', 0.06180255487561226), ('surprise', 0.09228681027889252)]",0.9342746,0.30985382,0.02358379
1098620938302750726,"[('anger', 0.14872966706752777), ('sadness', 0.19160839915275574), ('fear', 0.15575149655342102), ('joy', 0.16036869585514069), ('disgust', 0.12337672710418701), ('surprise', 0.22016502916812897)]",0.90917695,0.10615033,0.005833683,"[('anger', 0.08686643838882446), ('sadness', 0.13378915190696716), ('fear', 0.34860047698020935), ('joy', 0.20753611624240875), ('disgust', 0.08411583304405212), ('surprise', 0.13909198343753815)]",0.9441243,0.05054584,0.0039346972,"[('anger', 0.06589741259813309), ('sadness', 0.1156124547123909), ('fear', 0.43886762857437134), ('joy', 0.21494638919830322), ('disgust', 0.0734790787100792), ('surprise', 0.09119699895381927)]",0.88907075,0.10516712,0.0094670765
1100009066909364225,"[('anger', 0.15054725110530853), ('sadness', 0.1853417456150055), ('fear', 0.12153375148773193), ('joy', 0.187699556350708), ('disgust', 0.1125270277261734), ('surprise', 0.24235066771507263)]",0.63496745,0.553239,0.0345771,"[('anger', 0.11200731247663498), ('sadness', 0.20337355136871338), ('fear', 0.20692643523216248), ('joy', 0.17691823840141296), ('disgust', 0.09861401468515396), ('surprise', 0.20216044783592224)]",0.7844849,0.3157754,0.02223826,"[('anger', 0.08654776960611343), ('sadness', 0.15707086026668549), ('fear', 0.3581015169620514), ('joy', 0.18411339819431305), ('disgust', 0.07883667200803757), ('surprise', 0.13532975316047668)]",0.9528369,0.107685134,0.0066376566
1100725453919264768,"[('anger', 0.163786381483078), ('sadness', 0.13501161336898804), ('fear', 0.11689210683107376), ('joy', 0.20730195939540863), ('disgust', 0.15713278949260712), ('surprise', 0.21987509727478027)]",0.788288,0.27095097,0.016333472,"[('anger', 0.09279218316078186), ('sadness', 0.12307171523571014), ('fear', 0.4224800169467926), ('joy', 0.17091776430606842), ('disgust', 0.08126788586378098), ('surprise', 0.10947052389383316)]",0.5462473,0.5032835,0.038429543,"[('anger', 0.05500023812055588), ('sadness', 0.0945134311914444), ('fear', 0.5390540957450867), ('joy', 0.18019123375415802), ('disgust', 0.05798865854740143), ('surprise', 0.07325234264135361)]",0.4178052,0.71277744,0.05881813
1096390481204908032,"[('anger', 0.13796263933181763), ('sadness', 0.20098039507865906), ('fear', 0.15698763728141785), ('joy', 0.17882253229618073), ('disgust', 0.1322992891073227), ('surprise', 0.19294750690460205)]",0.98590064,0.018331423,0.0008838482,"[('anger', 0.08607752621173859), ('sadness', 0.1561966985464096), ('fear', 0.35046857595443726), ('joy', 0.1800357699394226), ('disgust', 0.08091357350349426), ('surprise', 0.14630788564682007)]",0.88138497,0.100407794,0.008074226,"[('anger', 0.09590622782707214), ('sadness', 0.2097906917333603), ('fear', 0.25261935591697693), ('joy', 0.19349761307239532), ('disgust', 0.08943326771259308), ('surprise', 0.15875282883644104)]",0.96644616,0.03038451,0.0020861768
1100370685535416321,"[('anger', 0.13533470034599304), ('sadness', 0.14144481718540192), ('fear', 0.2009478360414505), ('joy', 0.14223605394363403), ('disgust', 0.16308124363422394), ('surprise', 0.21695536375045776)]",0.8985324,0.1494954,0.0076579726,"[('anger', 0.11993628740310669), ('sadness', 0.25190040469169617), ('fear', 0.15860560536384583), ('joy', 0.16724304854869843), ('disgust', 0.12029000371694565), ('surprise', 0.18202467262744904)]",0.8829859,0.15730853,0.008680267,"[('anger', 0.07770038396120071), ('sadness', 0.16986601054668427), ('fear', 0.30476880073547363), ('joy', 0.20122884213924408), ('disgust', 0.1043490469455719), ('surprise', 0.1420869380235672)]",0.9254581,0.11003247,0.0056514847
1098886156652023808,"[('anger', 0.1553339958190918), ('sadness', 0.12901397049427032), ('fear', 0.13456514477729797), ('joy', 0.23220869898796082), ('disgust', 0.14422832429409027), ('surprise', 0.20464986562728882)]",0.7130916,0.4633684,0.039429363,"[('anger', 0.0576787106692791), ('sadness', 0.10812732577323914), ('fear', 0.484519362449646), ('joy', 0.2071031928062439), ('disgust', 0.06017526239156723), ('surprise', 0.08239606022834778)]",0.51958686,0.6342854,0.06359516,"[('anger', 0.05250699445605278), ('sadness', 0.09510966390371323), ('fear', 0.5519720315933228), ('joy', 0.17205990850925446), ('disgust', 0.047773465514183044), ('surprise', 0.08057794719934464)]",0.4321609,0.7765187,0.07877068
1096379953875177472,"[('anger', 0.1718476265668869), ('sadness', 0.20136260986328125), ('fear', 0.16666369140148163), ('joy', 0.1314619779586792), ('disgust', 0.11295067518949509), ('surprise', 0.21571345627307892)]",0.98333627,0.017326578,0.0009999028,"[('anger', 0.09199996292591095), ('sadness', 0.18074451386928558), ('fear', 0.2943769097328186), ('joy', 0.2235635370016098), ('disgust', 0.08274345844984055), ('surprise', 0.1265716552734375)]",0.926155,0.075832084,0.004777091,"[('anger', 0.10631450265645981), ('sadness', 0.21716685593128204), ('fear', 0.22844770550727844), ('joy', 0.19653427600860596), ('disgust', 0.09050924330949783), ('surprise', 0.16102738678455353)]",0.9781551,0.023114383,0.0013292822
1100702645440995328,"[('anger', 0.17146334052085876), ('sadness', 0.16284510493278503), ('fear', 0.13793590664863586), ('joy', 0.19553150236606598), ('disgust', 0.1310116946697235), ('surprise', 0.20121246576309204)]",0.9176848,0.09221417,0.005416549,"[('anger', 0.08901798725128174), ('sadness', 0.14852431416511536), ('fear', 0.3887326717376709), ('joy', 0.1754189282655716), ('disgust', 0.08796670287847519), ('surprise', 0.11033938080072403)]",0.7009152,0.29014054,0.0219035,"[('anger', 0.07851516455411911), ('sadness', 0.1487622708082199), ('fear', 0.3905259072780609), ('joy', 0.22522565722465515), ('disgust', 0.07661738991737366), ('surprise', 0.08035358786582947)]",0.7266204,0.28034002,0.020684138
1101265867353018368,"[('anger', 0.14526209235191345), ('sadness', 0.15139774978160858), ('fear', 0.1442308872938156), ('joy', 0.20727747678756714), ('disgust', 0.16161701083183289), ('surprise', 0.19021478295326233)]",0.93751216,0.06611247,0.0038602648,"[('anger', 0.12081129848957062), ('sadness', 0.1681966781616211), ('fear', 0.22099240124225616), ('joy', 0.23921874165534973), ('disgust', 0.0778307095170021), ('surprise', 0.1729501485824585)]",0.8985107,0.11063634,0.0063709756,"[('anger', 0.08589714765548706), ('sadness', 0.19920466840267181), ('fear', 0.2566976845264435), ('joy', 0.20834052562713623), ('disgust', 0.10019976645708084), ('surprise', 0.14966019988059998)]",0.89844394,0.10128997,0.006434027
1098897664366862336,"[('anger', 0.14995868504047394), ('sadness', 0.16683581471443176), ('fear', 0.143757164478302), ('joy', 0.20008054375648499), ('disgust', 0.14434076845645905), ('surprise', 0.19502706825733185)]",0.46511117,1.1446254,0.08422607,"[('anger', 0.0898997113108635), ('sadness', 0.1828003227710724), ('fear', 0.2733405828475952), ('joy', 0.2262464165687561), ('disgust', 0.08486594259738922), ('surprise', 0.14284706115722656)]",0.7272633,0.6366259,0.053814746,"[('anger', 0.0649309903383255), ('sadness', 0.13864636421203613), ('fear', 0.36216720938682556), ('joy', 0.25374096632003784), ('disgust', 0.06845604628324509), ('surprise', 0.11205843836069107)]",0.84501475,0.41623878,0.036751248
1100271809432354816,"[('anger', 0.17044608294963837), ('sadness', 0.12024428695440292), ('fear', 0.17567160725593567), ('joy', 0.22313964366912842), ('disgust', 0.1273421198129654), ('surprise', 0.1831563264131546)]",0.5892692,0.76019084,0.057121407,"[('anger', 0.09205319732427597), ('sadness', 0.14184528589248657), ('fear', 0.3241751492023468), ('joy', 0.2080593854188919), ('disgust', 0.08773591369390488), ('surprise', 0.14613106846809387)]",0.817636,0.4310151,0.032193772,"[('anger', 0.07096266001462936), ('sadness', 0.1271829754114151), ('fear', 0.4229782521724701), ('joy', 0.21861732006072998), ('disgust', 0.0633002370595932), ('surprise', 0.09695857018232346)]",0.9045635,0.2893933,0.019364644
1096905080475774976,"[('anger', 0.15329024195671082), ('sadness', 0.12976691126823425), ('fear', 0.1434742659330368), ('joy', 0.20191387832164764), ('disgust', 0.14389602839946747), ('surprise', 0.2276587188243866)]",0.9269021,0.09379794,0.004539842,"[('anger', 0.09409921616315842), ('sadness', 0.1880555897951126), ('fear', 0.2716416120529175), ('joy', 0.21515026688575745), ('disgust', 0.08786768466234207), ('surprise', 0.14318564534187317)]",0.96113026,0.03877385,0.0024948262,"[('anger', 0.05754491314291954), ('sadness', 0.12863042950630188), ('fear', 0.45690974593162537), ('joy', 0.2072477489709854), ('disgust', 0.05754741281270981), ('surprise', 0.09211976826190948)]",0.8101964,0.20278886,0.01623648
1101149992662827008,"[('anger', 0.1842614710330963), ('sadness', 0.18995535373687744), ('fear', 0.15918289124965668), ('joy', 0.15161971747875214), ('disgust', 0.12555737793445587), ('surprise', 0.18942315876483917)]",0.48641232,1.1207956,0.08052379,"[('anger', 0.09069802612066269), ('sadness', 0.16988565027713776), ('fear', 0.23964688181877136), ('joy', 0.23354774713516235), ('disgust', 0.10611502081155777), ('surprise', 0.16010668873786926)]",0.68112594,0.74444425,0.058494,"[('anger', 0.10312096029520035), ('sadness', 0.24191975593566895), ('fear', 0.1629166603088379), ('joy', 0.1960066556930542), ('disgust', 0.09121330082416534), ('surprise', 0.20482267439365387)]",0.49829412,1.060073,0.07936634
1099001179332378625,"[('anger', 0.142333984375), ('sadness', 0.13029971718788147), ('fear', 0.13490726053714752), ('joy', 0.23321890830993652), ('disgust', 0.16336140036582947), ('surprise', 0.19587868452072144)]",0.76219904,0.31116343,0.01840546,"[('anger', 0.07796577364206314), ('sadness', 0.1743784099817276), ('fear', 0.35492733120918274), ('joy', 0.19133977591991425), ('disgust', 0.07300033420324326), ('surprise', 0.12838836014270782)]",0.6771943,0.37597075,0.026153143,"[('anger', 0.04942210018634796), ('sadness', 0.10187152773141861), ('fear', 0.5276192426681519), ('joy', 0.17679409682750702), ('disgust', 0.05841609463095665), ('surprise', 0.08587697148323059)]",0.45889598,0.7136674,0.05397783
1097697652853039104,"[('anger', 0.16105318069458008), ('sadness', 0.20951615273952484), ('fear', 0.14986087381839752), ('joy', 0.16050292551517487), ('disgust', 0.13729546964168549), ('surprise', 0.181771382689476)]",0.8766191,0.16791466,0.009800142,"[('anger', 0.07111401110887527), ('sadness', 0.1069939136505127), ('fear', 0.4322356879711151), ('joy', 0.20810000598430634), ('disgust', 0.0699758231639862), ('surprise', 0.11158055067062378)]",0.52609706,0.5699631,0.040678486,"[('anger', 0.09409268945455551), ('sadness', 0.21509389579296112), ('fear', 0.2625773251056671), ('joy', 0.22036464512348175), ('disgust', 0.07682720571756363), ('surprise', 0.13104425370693207)]",0.7702579,0.2818435,0.01753756
1100723112314843136,"[('anger', 0.15431338548660278), ('sadness', 0.13404956459999084), ('fear', 0.1252654492855072), ('joy', 0.1880204975605011), ('disgust', 0.1474299281835556), ('surprise', 0.2509211003780365)]",0.510964,0.96305454,0.05299787,"[('anger', 0.10138936340808868), ('sadness', 0.14936938881874084), ('fear', 0.31763920187950134), ('joy', 0.203085258603096), ('disgust', 0.09082793444395065), ('surprise', 0.13768884539604187)]",0.7074224,0.7372344,0.034919992,"[('anger', 0.08225694298744202), ('sadness', 0.13630886375904083), ('fear', 0.41957515478134155), ('joy', 0.17488281428813934), ('disgust', 0.07339537888765335), ('surprise', 0.11358088254928589)]",0.755563,0.71160513,0.03000631
1097480795931983872,"[('anger', 0.16480165719985962), ('sadness', 0.18047061562538147), ('fear', 0.19816280901432037), ('joy', 0.14539919793605804), ('disgust', 0.14473983645439148), ('surprise', 0.16642586886882782)]",0.81298506,0.35330632,0.013772051,"[('anger', 0.13402940332889557), ('sadness', 0.19021494686603546), ('fear', 0.2178780436515808), ('joy', 0.17263074219226837), ('disgust', 0.11331481486558914), ('surprise', 0.17193201184272766)]",0.7524364,0.43316552,0.017949577,"[('anger', 0.09610550105571747), ('sadness', 0.21288663148880005), ('fear', 0.20570766925811768), ('joy', 0.22825533151626587), ('disgust', 0.09137237817049026), ('surprise', 0.16567246615886688)]",0.68664443,0.538111,0.02282545
1096689779654225920,"[('anger', 0.15268059074878693), ('sadness', 0.1454526036977768), ('fear', 0.13260290026664734), ('joy', 0.2558988332748413), ('disgust', 0.12984541058540344), ('surprise', 0.1835196316242218)]",0.54331553,1.0341735,0.06337549,"[('anger', 0.07567374408245087), ('sadness', 0.12169334292411804), ('fear', 0.37390246987342834), ('joy', 0.2581830620765686), ('disgust', 0.07272284477949142), ('surprise', 0.09782451391220093)]",0.91292554,0.35399735,0.02025447,"[('anger', 0.06506878137588501), ('sadness', 0.11404851078987122), ('fear', 0.4253968894481659), ('joy', 0.22958943247795105), ('disgust', 0.06138397753238678), ('surprise', 0.10451239347457886)]",0.9408223,0.30499828,0.015428094
1101183132299079680,"[('anger', 0.1488877385854721), ('sadness', 0.17713932693004608), ('fear', 0.14483778178691864), ('joy', 0.16581584513187408), ('disgust', 0.1519487202167511), ('surprise', 0.21137066185474396)]",0.8751018,0.13755581,0.007980131,"[('anger', 0.09852432459592819), ('sadness', 0.14542751014232635), ('fear', 0.2899240255355835), ('joy', 0.2758706510066986), ('disgust', 0.09173104166984558), ('surprise', 0.09852241724729538)]",0.9926009,0.013521969,0.0005156538,"[('anger', 0.09063772857189178), ('sadness', 0.13755686581134796), ('fear', 0.33377009630203247), ('joy', 0.26400890946388245), ('disgust', 0.06542836129665375), ('surprise', 0.10859806090593338)]",0.97836006,0.039986208,0.0016273691
1099761086562295815,"[('anger', 0.16622023284435272), ('sadness', 0.202069491147995), ('fear', 0.1141708493232727), ('joy', 0.1855935901403427), ('disgust', 0.11461750417947769), ('surprise', 0.21732833981513977)]",0.6110263,0.56321734,0.032577362,"[('anger', 0.09611944109201431), ('sadness', 0.15245606005191803), ('fear', 0.3629930019378662), ('joy', 0.17249660193920135), ('disgust', 0.07828709483146667), ('surprise', 0.13764779269695282)]",0.9206534,0.19021207,0.007852241,"[('anger', 0.10292625427246094), ('sadness', 0.16616225242614746), ('fear', 0.2850022614002228), ('joy', 0.20879888534545898), ('disgust', 0.11251502484083176), ('surprise', 0.12459531426429749)]",0.88028467,0.21405298,0.011609934
1098327651129921537,"[('anger', 0.14970751106739044), ('sadness', 0.1266838163137436), ('fear', 0.1360965520143509), ('joy', 0.21035844087600708), ('disgust', 0.16963614523410797), ('surprise', 0.20751753449440002)]",0.661131,0.58386004,0.044098,"[('anger', 0.08912826329469681), ('sadness', 0.12781432271003723), ('fear', 0.422539621591568), ('joy', 0.18067215383052826), ('disgust', 0.06957356631755829), ('surprise', 0.11027206480503082)]",0.6106343,0.56571436,0.050086364,"[('anger', 0.060620516538619995), ('sadness', 0.09579744935035706), ('fear', 0.5213739275932312), ('joy', 0.17077791690826416), ('disgust', 0.061561793088912964), ('surprise', 0.08986834436655045)]",0.5572476,0.6056504,0.059739083
1096438326150774786,"[('anger', 0.1952088475227356), ('sadness', 0.16646027565002441), ('fear', 0.11253154277801514), ('joy', 0.19009976089000702), ('disgust', 0.10006535053253174), ('surprise', 0.23563426733016968)]",0.5624729,0.7963909,0.06211354,"[('anger', 0.08822248131036758), ('sadness', 0.21010634303092957), ('fear', 0.3082711696624756), ('joy', 0.16265204548835754), ('disgust', 0.0929107740521431), ('surprise', 0.13783717155456543)]",0.5333235,0.82263213,0.065498754,"[('anger', 0.05613217502832413), ('sadness', 0.11149489134550095), ('fear', 0.48582392930984497), ('joy', 0.19216525554656982), ('disgust', 0.058458346873521805), ('surprise', 0.09592536836862564)]",0.53350085,0.70627886,0.06898337
1096446542704201728,"[('anger', 0.13418306410312653), ('sadness', 0.14978903532028198), ('fear', 0.11405479162931442), ('joy', 0.21737293899059296), ('disgust', 0.15806597471237183), ('surprise', 0.2265341579914093)]",0.48804083,0.8062765,0.057244103,"[('anger', 0.07690543681383133), ('sadness', 0.19411885738372803), ('fear', 0.3773210346698761), ('joy', 0.15852823853492737), ('disgust', 0.07308495789766312), ('surprise', 0.12004146724939346)]",0.8921576,0.20467696,0.0169321,"[('anger', 0.05652179941534996), ('sadness', 0.09064649045467377), ('fear', 0.5268265604972839), ('joy', 0.17447105050086975), ('disgust', 0.06114768981933594), ('surprise', 0.09038641303777695)]",0.9689697,0.0921915,0.0051883594
1097582678755500033,"[('anger', 0.1541043221950531), ('sadness', 0.1515674740076065), ('fear', 0.1458834558725357), ('joy', 0.21005231142044067), ('disgust', 0.12068711221218109), ('surprise', 0.21770533919334412)]",0.48436213,1.1073914,0.07868091,"[('anger', 0.08547958731651306), ('sadness', 0.1661798506975174), ('fear', 0.29507458209991455), ('joy', 0.1915251910686493), ('disgust', 0.08575232326984406), ('surprise', 0.17598843574523926)]",0.76510406,0.6076431,0.046558898,"[('anger', 0.06532543897628784), ('sadness', 0.1131671592593193), ('fear', 0.488104909658432), ('joy', 0.16295093297958374), ('disgust', 0.07302340120077133), ('surprise', 0.09742817282676697)]",0.9508252,0.27208936,0.016561233
1096411963469512704,"[('anger', 0.16796526312828064), ('sadness', 0.15765811502933502), ('fear', 0.13342997431755066), ('joy', 0.2095099687576294), ('disgust', 0.12946470081806183), ('surprise', 0.20197202265262604)]",0.79582804,0.27207583,0.016792804,"[('anger', 0.07963534444570541), ('sadness', 0.1393790990114212), ('fear', 0.4394552707672119), ('joy', 0.15418966114521027), ('disgust', 0.08522097766399384), ('surprise', 0.10211969912052155)]",0.5292594,0.56480515,0.04200262,"[('anger', 0.06228850036859512), ('sadness', 0.10030293464660645), ('fear', 0.4739198684692383), ('joy', 0.20668566226959229), ('disgust', 0.06455948203802109), ('surprise', 0.09224358201026917)]",0.44715467,0.7338869,0.05242666
1096885377174925312,"[('anger', 0.2308577001094818), ('sadness', 0.16227106750011444), ('fear', 0.10698069632053375), ('joy', 0.18679675459861755), ('disgust', 0.10856086760759354), ('surprise', 0.20453287661075592)]",0.7968495,0.25295544,0.014177827,"[('anger', 0.09260935336351395), ('sadness', 0.1643923819065094), ('fear', 0.3616189658641815), ('joy', 0.1930142045021057), ('disgust', 0.07179217785596848), ('surprise', 0.11657299846410751)]",0.8836067,0.13218597,0.008739382,"[('anger', 0.0744231566786766), ('sadness', 0.19754275679588318), ('fear', 0.3076358437538147), ('joy', 0.19728021323680878), ('disgust', 0.07407732307910919), ('surprise', 0.14904075860977173)]",0.9042256,0.109713614,0.0070076436
1099767707707293697,"[('anger', 0.1897536814212799), ('sadness', 0.18011708557605743), ('fear', 0.13420884311199188), ('joy', 0.14418858289718628), ('disgust', 0.12496784329414368), ('surprise', 0.2267639935016632)]",0.86812586,0.1534793,0.008350187,"[('anger', 0.1292685717344284), ('sadness', 0.26265567541122437), ('fear', 0.14915107190608978), ('joy', 0.16592621803283691), ('disgust', 0.10531464219093323), ('surprise', 0.1876838207244873)]",0.8773661,0.1372119,0.007863302,"[('anger', 0.11225716769695282), ('sadness', 0.23834197223186493), ('fear', 0.16706296801567078), ('joy', 0.18222057819366455), ('disgust', 0.09554161876440048), ('surprise', 0.20457567274570465)]",0.89045036,0.12643513,0.0070287697
